19999,如果说10分是满分的时候，我想给11分，这部片子讲是中国🇨🇳科幻片的里程碑，故事阐述，情节，叙述方式，特效技术，非常棒，原来中国也能而且已经做到了，
20000,好看，给太高分怕你骄傲
20001,震撼与感动，细节不能太较真，无疑是一部诚意之作～
20002,"二刷，好看，不解释。
第一遍看的时候有些地方是看不懂的，到结束的时候也还是觉得结局什么有点欠缺吧，人物形象也不够立体，丰满。后来在网上查资料知道是春节时档期的缘故，把原来影片一百四十八分钟缩短到了一百二十分钟。比方说那个中俄合约小伙子跟别人抢头盔的最后输了是抢了一个死去的宇航员的头盔带上是很自私的，但是到最后他利用自己的重量跳下救刘启的时候，就可以感觉到性格的一个转变。所以说，被迫删掉一些情节也是这个影片的小遗憾吧。"
20003,"二刷，好看，不解释。
第一遍看的时候有些地方是看不懂的，到结束的时候也还是觉得结局什么有点欠缺吧，人物形象也不够立体，丰满。后来在网上查资料知道是春节时档期的缘故，把原来影片一百四十八分钟缩短到了一百二十分钟。比方说那个中俄合约小伙子跟别人抢头盔的最后输了是抢了一个死去的宇航员的头盔带上是很自私的，但是到最后他利用自己的重量跳下救刘启的时候，就可以感觉到性格的一个转变。所以说，被迫删掉一些情节也是这个影片的小遗憾吧。"
20004,"二刷，好看，不解释。
第一遍看的时候有些地方是看不懂的，到结束的时候也还是觉得结局什么有点欠缺吧，人物形象也不够立体，丰满。后来在网上查资料知道是春节时档期的缘故，把原来影片一百四十八分钟缩短到了一百二十分钟。比方说那个中俄合约小伙子跟别人抢头盔的最后输了是抢了一个死去的宇航员的头盔带上是很自私的，但是到最后他利用自己的重量跳下救刘启的时候，就可以感觉到性格的一个转变。所以说，被迫删掉一些情节也是这个影片的小遗憾吧。"
20005,2019新春最佳。
20006,非常好看   很震撼
20007,中国科幻牛逼！！！！！
20008,内容很感人，吴京的作品越来越好看了！支持吴京
20009,其实大年初一的时候就想来看这部电影了，不过一直没找到合适的时间。我看完这部电影后，基本上都是泪流满面的，心中有很多感触。以前看的这种科幻片一般都是外国的，这是我头一次看到中国拍的这么棒的科幻片。外国人以为的拯救世界就是放弃地球，而中国人却和他们不同，就算要走，也要带着地球一起走，这也许就是落叶归根吧！
20010,《流浪地球》让我看到了中国科幻大片的希望，推荐大家去看看，多支持支持，希望以后能看到更多的高品质的中国科幻大片……
20011,非常精彩，非常感人，剧中非常真实，
20012,非常好，中国科幻厉害
20013,很好看，中国也能拍出科技感这么好的电影了
20014,超级震撼，导演我济宁滴，牛皮卡拉斯
20015,真好看。六岁的儿子看的入迷了
20016,好看   完美
20017,很不错的科幻片
20018,很一般，特产他儿子演技差，片中中很多转折点太强求了，一般般的片子
20019,非常棒，很喜欢
20020,"虽说早已了解了剧情，但在刘培强带着对儿子的爱冲向太空点燃木星的那一刻，在刘启对父亲的“愤恨”转为“悔恨”的那一瞬间，还是止不住泪流满面……

       失去了才知道珍惜了……
      
      为什么非要失去才懂得珍惜，有什么东西可以让我们不再用“失去”换来“觉醒”？没有，除了自己的认知！
       刘启在那一刻才真正长大了，真正成人了，真正知道许多东西只有我们共享才会更有意义；许多困境只有我们携手才能共渡难关；许多目标只有我们奋斗才有可能达成所愿！"
20021,比想象的好好很多，很感动
20022,好看，震撼，感人
20023,电影挺好看的，推荐
20024,很有感触，很棒的影片
20025,特效超棒！既有科幻片的外在又有爱与希望的内容，视觉感受和感动满满，为国产科幻片打call～！
20026,国产电影能拍到这种程度真是令人刮目相看，导演拍的好，演员演的好，超赞！
20027,太感人了，现在的生活多美好，我们都应该好好的，亲人，能在一起就是最好的，最幸福的
20028,很好看，剧情也很精彩！
20029,好看！！！！！！
20030,好看，精彩。
20031,好看，好看，好看，好看，好看
20032,还不错，有再次观影的想法，两个年轻人的设置有点小尴尬！
20033,非常好，震撼，也有内容！
20034,特效真的很棒
20035,中国电影的崛起
20036,我觉得挺好看的
20037,挺酷炫的，很有情怀，总算是中国拯救了世界一把，哈哈哈
20038,令人感动  令人深思
20039,期待很久了，终于有时间去看看了，非常不错噢
20040,好看好看好看
20041,好看，很感人
20042,国产科幻里程碑！只是离期望还差一点，值得一看，但仍需努力加油！
20043,特效震撼，人情味十足，已三刷。
20044,良心国产科幻片！！好看
20045,中国科幻电影的开拓者
20046,比外面宣传的差了不少吧
20047,很震撼，但是开头很久没看懂，还是应该补一下小说更好
20048,中国科幻的开山之作，震撼！！
20049,棒棒哒  棒棒哒  棒棒哒  棒棒哒
20050,超震撼！超好看！
20051,一般一般一般
20052,好看，震撼，环境不错
20053,IMAX 2刷，不完美，但必须支持！
20054,国产科幻技术的进步。很有感觉。
20055,很棒，难得有一个国产的灾难片如此雄伟
20056,为中国航天和科幻电影点赞。
20057,"有剧情有特效 有催泪有搞笑
删减了20分钟让剧情有些突兀
各种细节彩蛋真的很用心
亲人两行泪
mose没有叛逃"
20058,难得有这么好看的片子，推荐啊
20059,年龄大一点的演员都不错，就是年龄小一点的2男女演员好出戏。。。另外，两小演员煽情的部分很尴尬。4分我是给制作组和编剧（导演）的。导演不错，这是中国头一个飞向外太空科幻的好看的电影。另外3D效果不够，应该多加点。两个小男女主煽情的太尴尬了，能少点吗，太出戏了，唯一败笔。
20060,好看的，很值得我们去看
20061,国产的科幻片，不比国外差，很好看，让人很反思
20062,没有任何逻辑可言，故意煽情，难看死了
20063,真的不错哈哈
20064,还不错，中国也能拍出科幻大片了！
20065,特效很棒。挺好看的
20066,好看 具有科幻欣赏性 音响效果也很赞 主题鲜明就是在紧要关头要有责任担当 世代传承 为中国科幻片提高到世界前列感到骄傲
20067,中国好莱坞大片
20068,电影挺好看的
20069,中国有这么优秀的科幻片，倍感亲切
20070,对得起我期待了一个月，最好的就是感动点有，但是却不会让你泪点
20071,场景很好，特效也很棒，唯一感觉就是台词有点尬了
20072,还好还好还好
20073,怎么说呢，对于国产电影来说算是很大的进步，就是剧情有些说不上来的感觉，更喜欢原著比较黑暗一些，有些人性冲突的剧情。
20074,很不错的电影，唯一的缺点就是被删减了，所以给不了十分！
20075,忽略一些细节，还是很不错的，特效炸裂
20076,一般好看！也很不错！就那么回事儿吧
20077,中国科幻电影的里程碑，很好看，看了这部电影之后，我也很好奇的想去看流浪地球这本小说了
20078,不错了一部中国科幻电影
20079,感人感人感人感人😂😂😂
20080,给中国的科幻片点赞，特效绝对是国产电影的顶级水平了，就是剧情上有些地方太尴尬而生硬，扣半星吧。
20081,牛逼
20082,国产科幻电影的良心之作
20083,中国科幻神作666
20084,爱了爱了，我吹爆
20085,好看呀，虽然短了点，但是就是有意义
20086,好电影，不容错过
20087,观影效果很好 这个电影很值得看
20088,一般，就是特效还将就！
20089,国产大片，好看
20090,中国第一部科幻电影实至名归  就是朵朵求援那看得有点急人。。。
20091,挺好看的，超出了预期。
20092,特效很棒！ 剧情里的两个小孩跟傻子一样，爷爷要死了，还喊老东西，最后危机时刻，还自我介绍
20093,特效或许不是最好的，有些许瑕疵，但是几位主演都演技在线，剧情通顺，适合全家和情侣观看。
20094,不错不错，很好
20095,还行吧，，，，
20096,这个必须满分，真心不错呦
20097,挺好看的。。。。
20098,国产科幻，已经很牛了
20099,中国科幻第一大片，虽然有瑕疵，但是也有好莱坞的味道了，强烈推荐
20100,力挺中国科幻电影，陪好友再看一遍
20101,场面挺震撼，，，，。，，，，
20102,"非常好看！
要是能看到无删减版就更好了QwQ"
20103,好好好看，太好看了！
20104,还可以吧，…………
20105,就是最后煽情的话及格了
20106,中国科幻第一片！
20107,好看，虽然我没看到。
20108,剧情内容不错
20109,值得一看，巨片巨作，期待第2部。
20110,拍的挺好，值得一看。跟美国科幻片的感觉不一样。有我们中国人自己的情怀。没必要分孰高孰低。
20111,好看好看好看
20112,该剧情挺不错的！
20113,想再来看￣ ￣)σ
20114,看到想睡觉.
20115,很好看，被感动了
20116,国产第一科幻片，场面很恢宏，壮观！
20117,真心不错的国产科幻大片，值得一看
20118,国产科幻片还得继续努力
20119,国产科幻巅峰
20120,国内也能做这样的特效简直是太棒了，虽然感觉剧情还是有bug，不过又怎样，鼓励分还是要给的。
20121,😂导演真能折磨人，演员好可怜
20122,挺好，推荐！！！
20123,很棒，值得去看
20124,最好看的国产科幻电影
20125,"受苦受累谁怕谁，，，apaleggl



付款


hjxlzq"
20126,前半段看到达叔眼泪直接止不住，后半段比较平静的看完，总体真的不错，我们的国产片也可以有大场面的科幻片，但看完后总觉得缺点什么。
20127,好看，推荐大家看
20128,值得看，吴京的片，大爱
20129,一般吧 哈哈哈哈哈哈
20130,还是可以看的
20131,好看，终于不是5毛钱特效了
20132,还可以还可以
20133,超出预期，完美
20134,国产硬核科幻的崛起，看的时候除了激动还是激动
20135,好看好看好看
20136,"带孩子看挺好，长见识
"
20137,完美   超越好莱坞大片的感觉
20138,全程就是很想知道下一个剧情是什么
20139,攥着汗，流着泪…
20140,设想不错，地球改造成宇宙飞船，刚开始剧情有点乱，感觉想要表达的东西太多
20141,从电影院出来，发现几个五六年级的学生一个劲的问她们的父母，这电影是真实的吗？看电影途中，两次落泪。拍得很好！
20142,好看，推荐，真心不错
20143,挺不错的，也就挺不错
20144,特效太爽了..............................
20145,没有像网上说的那么夸张
20146,不错！李一一可爱！
20147,中国电影能走出这一步已经不错，冲这个给分！可惜人物刻画的太不好，一群门外汉，有些时候没有专业不可能只靠口号不放弃就超神吧？整部戏科学逻辑太差，毫无解释，全程懵逼，地球不自转怎么有引力？牛顿要气活了！
20148,超级强烈推荐首选
20149,烂的一批，不忍直视。
20150,非常好看，希望突破新的记录
20151,2019中国科幻的元年……
20152,真的是超级好看
20153,特效很棒，喜欢这部电影
20154,国产电影的里程碑
20155,不错，太好看了！
20156,真的超超超好看。刘欣慈大大的三体一直都很喜欢，现在看了电影，被脑洞所折服。同时演员们的演技也真的很好，被户口.朵朵圈粉！
20157,可以的值得表扬
20158,很精彩，不错
20159,很不错，很好看
20160,非常好的电影，相比美国大片也不遑多让。
20161,"视觉效果很不错啊
感觉也很有意义"
20162,真不错，好看
20163,好看刺激不错
20164,不错！！！！！
20165,很是震撼值得一看
20166,真的不错，中国科幻片崛起
20167,很好看，支持
20168,真心不错的国产科幻大片，内容充实，也留给人很大的想象空间。
20169,很好的电影  值得一看
20170,良心巨制！中国骄傲
20171,你第一对牛热亚瑟士
20172,中国不错的科幻片
20173,吴京牺牲前，看流泪了
20174,很好看！很值得！
20175,好，视觉不疲劳
20176,太棒了！太棒了！太棒了！
20177,特效炸裂，剧情感情感人，科幻方面尚现不足
20178,不错，最后真的有点小感动
20179,赶紧不错，推荐！
20180,希望国内科幻再接再厉
20181,惊心动魄。天无绝人之路
20182,电影总体还不错的  就是故事略显牵强 继续加油💪
20183,祝国产电影越拍越好。
20184,剧情一般，特效还可以
20185,剧院内环境优美声音效率好。
20186,真的很难看。完全是懵逼树上懵逼果懵逼树下你和我。
20187,我是看了好多幕后花絮才去影院感受的，说实话中国第一部特效这么好的电影，流浪地球，我也做出自己的贡献了。加油！期待更高票房
20188,科幻片特效已经做得很好了，细节处理还需要改进
20189,"挺好看的！
"
20190,真心不错，目前国产科幻中的极品。希望越来越好！
20191,积压太久的情绪和眼泪…感谢这个电影让我爆发！
20192,场景太枯燥。
20193,影片有气势，正能量满满的，中国🇨🇳
20194,真的好看，很震撼
20195,不错哦，很震撼
20196,带孩子来看，很有意义
20197,非常好看，非常感人，电影中吴京不一切代价拯救地球，为地球上大约仅存活的35亿人创造了生机。
20198,出乎意料，确实良心制作
20199,提高幸福感的影片.珍惜现下拥有的一切保护我们赖以生存的环境
20200,好看，想象力丰富！！中国🇨🇳 还没出现过那么好看的大片
20201,为什么打九分呢，九分是整体的，剩下的一分没给完全是因为那个韩朵朵全球播报的时候废话一大堆。
20202,画面晃眼，容易头晕，效果远没有红海行动做的好，3D效果不给力，良心话，确实没有红海行动精彩。
20203,最为国产科幻片还是得支持一下！
20204,[愉快][愉快][玫瑰][玫瑰]转观后感《流浪地球》新年贺岁电影初一刚上映便引起如此关注与好评，今天也专门去影院去观看。尽管由于个人眼睛近视散光等对3D影片一直有所不适，但本片的特殊设计、演进逻辑和精彩内容一直吸引着我，以致不舍得去闭目调整! 看后确实非常震撼与感叹! 为中国科幻片的革命性进步叫好! 这里除了作为科幻片的硬技术支持已经完全具备最先进的国际科幻大片水准外，也有演员的精彩表现，但最引我关注和思考是，该片视域和思维已经完全超越了我们过去观察和思考此类问题的宇宙观、世界观、生态观和人类观，是一种全新的哲学与方法论变革! 过去是在太阳系的背景中考虑地球的问题，这里是太阳要毁灭必须在太阳系
20205,孩子们看了说很好看，说面对困难是勇气和亲情战胜的！
20206,集体合作，中国的强片。
20207,电影真心不错，结构紧凑，有欧美大片的风范儿
20208,真的很好看！
20209,绝对是好电影！
20210,有毛病，儿童也要买票了
20211,还好，感觉演的比较乱，很难理解！
20212,个人很是喜欢
20213,传递家、爱、市井气息…无私～满满正能量，让人感动😹！
20214,很不错，起码对的起这个票价了
20215,即使面对绝望，我选择希望。
20216,中国人牛逼。我给黄金一星
20217,国内第一布这样的电影必须鼓励👍
20218,很值得值得值得看
20219,老外说我们没信仰！他们不懂什么是家！中国人的信仰就是家！所以才有中华5000年的传承！才会有举球流浪！
20220,好的的的呃呃呃
20221,真心好看，特效满分。
20222,可能评分高是因为开创了我国宇宙级科幻片的先河吧……整体故事情节脑洞过大 不够严谨 过于煽情
20223,好看  精彩绝伦了
20224,很有正能量！
20225,很好看，我是这么觉得
20226,科幻片中的酷炫之作，很震撼，很震撼，牺牲小我，成就大我，加油吧中国！
20227,一部不错的中国科幻电影……………………
20228,今天补了一下，科幻感很新颖，而且很好看，有些画面挺经典。就是煽情，感动滴哭了几回，可能看自己的科幻确实不一样吧～
20229,很好看，演的特别好看
20230,还可以还可以
20231,很宏大 很震撼 2D版也很好看
20232,特别的好看！
20233,来晚了一点  座位还被占了  电影很好电影院不好
20234,非常喜欢，效果太棒了
20235,剧情真的很无聊
20236,还不错吧。编剧脑洞奇大。有些情节太夸张。特效还可以，就是略显生硬。
20237,真的很好看呀！
20238,挺好的 看到感人的地方老泪还是刷刷的流
20239,超出预料，太好看了\(//∇//)\推荐大家去看✧٩(ˊωˋ*)و✧
20240,很好看的一部电影，支持吴京，希望排出更棒的电影！保护地球，保护人类加油加油！
20241,不错(*๓´╰╯`๓)♡
20242,必须好评！满满 科技感，画面比较震撼。美中不足的是几十亿年后的未来展示出来的几乎还是现在世界的样子，例如东方明珠塔，奥运会，视频显示器，加特林机枪…我不信几十亿年后这些东西还存在，就像现在人不会拿着石器时代的武器去打仗一样。不是说电影不够好，只是缺少一些更大胆的想象
20243,很好的都辣辣
20244,国产动作片的清流 好评 巨安利
20245,好看，国产片能拍成这样，👍
20246,非常震撼，值得一看，强烈推荐
20247,为了吴京去看的，还不错
20248,帅到爆，吴京镜头比较少
20249,拍的挺好！没啥说的，好看！
20250,目前国产片达到的高度
20251,嗯emmm嗯
20252,好看啊啦你们了？我现在是
20253,超好看，特效超赞，后半段很触动人心，看的眼泪一直往下掉
20254,国产科幻片的里程碑了，推荐一看
20255,很好，中华科幻倔起……完美！
20256,非常满意很好看
20257,还行，总算中国科幻能看
20258,一般般！！！！
20259,中国科幻电影又迈出一大步，个人认为真的很棒
20260,还好吧可以看看
20261,整体来说  还算不错  挺震撼的
20262,专业术语比较难理解，故事情节还是很感人的！
20263,IMAX看的爽到飞起！
20264,期待下次更好
20265,非常好！中国电影加油太棒了！
20266,神，真的牛皮
20267,好看，中国科幻电影的一大进步
20268,"电影不错但总感觉少点什么。
导演是济宁人，有致敬老家的部分。
（个人感觉：牺牲的人太多了点。原著没看过，准备买来看看。）"
20269,震撼，好不容易才有时间去看这部电影，瑕疵也有，很明显，但是丝毫不影响这是一部史诗级的大片。
20270,鼓励为主，国产不易！
20271,国产电影值这个分。
20272,超级好看，震撼！！强烈推荐！！！！
20273,虽然亮度不多，但是这是中国第一部科幻探险的大片，吴京就是牛，战狼之后的又一影视先河，战狼后追风似的一些军旅大片相应问世，不知道这次流浪地球之后中国电影又想走向何处啊！“道路千万条，安全第一条，行车不规范，亲人两行泪”。我喜欢那辆车！不想让战狼牺牲！战狼牺牲了谁来保护地球？！😜
20274,惊心动魄的感觉。还是挺好的
20275,剧情不错，设计新颖有看点
20276,开始不看好，被同事安利去的，感觉是能一战的科幻片了，就是科学性不太严谨吧
20277,好就是好给十分都低，戏骨就是戏骨胜过一切面具脸👍
20278,挺好的，，，，还不错
20279,还行吧没有啊
20280,很好看，我女儿很喜欢。
20281,第一遍没有看明白，需要看两遍才能看懂
20282,挺好看的，很满意
20283,不得不说，这就是中国科幻片的历史元年！也是中国正式开始文化输出的历史元年！我们不得不承认是有些没有脊梁的舔狗总觉得外国的东西好，总觉得美国的才是最好的，但是不要忘了，我们也曾是这个地球上唯一的霸主，而且迟早我们还要把失去的拿回来！爱国是最大的善良，支持自己的国家是唯一的出路！
20284,我觉得挺好看的呀，虽然有些内容有点扯，但是特效很棒，刚开始过年那些剧情也很中国风。我不挑剔，蛮喜欢的。
20285,我个人认为不怎么样，全程没有剧情，只靠最后吴京为了拯救地球，用自己的生命去撞月球这点剧情硬生生的支撑了两个小时，不过整个科幻场面还是非常壮观的，特别是剧情里的名言不错:道路千万条、安全第一条、行车不规范、亲人泪两行。
20286,还不错，好评
20287,贴合原著，挺好看的
20288,挺好看的，赞赞赞
20289,太好看了，场景特效，剧情，都是让我对中国科幻电影的一次新的认识。
20290,王裴兄去看看，应该可以
20291,有优点有缺点
20292,值得看的科幻片儿。
20293,一般吧一般吧
20294,还可以哦~~
20295,还不错，是春节档最好的！
20296,还行还行还行
20297,支持吴京，支持国产电影。
20298,好看，，，，
20299,虽有瑕疵，但是也很不错了！支持国产，支持吴京……
20300,比起阿里塔真的差不少，也没剪辑的没什么剧情
20301,大气魄、大制作，中国科幻电影的里程碑
20302,还凑胡吧，毕竟国产能达到这样的效果很不容易了，情节一般。
20303,好看的，看哭了，感动，画面感很好
20304,经常看外国的大片，所以当看到这部电影，看前面就知道结果，猜的出哪些人会死，哪些人会活下来，剧情会怎样发展。于是就只剩欣赏电脑制作的效果了。个人认为，方向盘设计成球状不可取，占地，不方便，丝毫没有看出先进的地方。驾驶员的手都没有休息的地方，这个球太灵活，驾驶员稍微把手放上面休息都会照成车辆的偏移，不可取。万一急刹车，驾驶员连抓的东西都没有，不可能去抓这个球吧。其他的不说太多了，主要抱着去支持国产影片的目的。
20305,对于国产电影来说不错的
20306,我国的特效可以啊，剧情后半段还挺催泪的
20307,中国科幻里程碑
20308,没想到一部灾难片给我看哭了😭，太感人了，但是我不希望地球会是那样
20309,看着尴尬症都要犯了，说是科幻片确拍成了无厘头搞笑系列，全程尬聊，尬激动，没有一处推理是合理的。第二部可以拍拯救太阳了。开个脑洞，牛逼吹这么大，又没有那个本事去支撑，天爷
20310,幸好没花钱去看！看盗版的看了一半，什么破剧情啊，还让一个长的那么丑那么坏的人演主角户口！！
20311,特效可以，就是小妹妹的谜之演讲很出戏啊。感情戏没必要吧
20312,很好看，很感人，不要去追求是不是合乎科学，这是科幻片
20313,整体效果不错。
20314,国内的科幻片还不习惯呢😀 但是还是不错的，给赞👍 ，看的我眼泪汪汪的，很感人
20315,非常震撼，为国产电影点赞！！！
20316,已经三刷了。看一遍感动一次，以后我们有非常好看专业滴太空科幻电影团队嘞。我评九分是因为司机日常驾照扣分都扣15了没办法没办法不能怪我😂
20317,好看，全程无尿点。憋了一个多小时🤣🤣🤣
20318,中国威武！完美！
20319,特效好看！！
20320,觉得很好好看
20321,非常好的一部电影
20322,棒棒棒～非常好看
20323,电影题材很好，很新颖！可以拍续集！
20324,欢乐科幻片！
20325,里程碑，中国科幻的奠基作！！！
20326,女孩最后求救的时候
20327,可以，特效好看
20328,太好看了不解释
20329,国产科幻，能拍成这样不错了赞
20330,"烧钱特效
感人
伏笔合理"
20331,国产科幻电影越来越好
20332,看完后，一个感觉就是震撼。
20333,好看的呀，戳中泪点的地方也多
20334,可以深思的电影
20335,把孩子感动到了……
20336,有幽默，有感动，场面恢宏，科幻制作堪比好莱坞，值得一看
20337,我果然看不了这种宏伟场面生死救援题材的电影😭😭
20338,中国人拍的适合中国人一家人去看的家庭科幻影片😂
20339,好看，感动哭了，喜欢吴京！！
20340,感觉不错还可以
20341,特别好看，很完美
20342,电影很不错。特效满分💯
20343,好看，，，，，，，，，，，，，，，
20344,威武我中国航天……
20345,电影不值十分，但是确实是中国电影的新纪元。中国观众需要这样的好电影，需要有态度认真踏实肯干的演员!为《流浪地球》点赞👍
20346,值得一看👍
20347,还行吧。。。
20348,挺好的挺好的挺好的
20349,挺不错的，越来越好了
20350,这是中国电影进步的一大步
20351,不好好学习天天向上
20352,中国科幻领航者
20353,很感人很感人
20354,电影是不错，就是这家电影院太冷了。
20355,好想二刷，无尿点，很震撼
20356,还是很好看的，支持
20357,非常好看  支持吴京👍👍
20358,还行，可以看看
20359,不完美，但是突破和第一永远是值得肯定的
20360,保护地球，人人有责
20361,我觉得没什么话说，中国科幻电影的希望
20362,真的非常非常棒，这部科幻片是我一个科幻小白看得很爽的一部电影
20363,挺震撼的，值得一看
20364,还行，也没有说像想象中的那么好看
20365,恢宏史诗般的科幻巨著，国产科幻标杆！
20366,非常好看！全程无尿点！
20367,本来想打9分的，毕竟还是有些小瑕疵。但是真看不惯一些专业喷子在拉评分！我也用脚投一次票，为中国的科幻片事业加1分！10分！完美！没毛病！
20368,很感动，中国人的爱国爱家和坚持，每次看吴京都是很感动，中国人凭什么不能拯救地球拯救人类！
20369,可惜前排有人打架，电影挺好看的
20370,很不错的一部影片！
20371,在看到一个行星发动机后已经开始感慨，当场景无限延伸，看到我们的地球拖着长长的尾焰开始了漫长的旅行，我哭辽。我感慨，感慨重工业文明的魅力，感慨人类为了“希望”做出的努力，感慨我们的家和我们一起的漫长旅行。怀揣希望和感动看这个电影就可以无视情节设置，人物刻画，台词渲染带了的尴尬啦〔狗头〕〔狗头〕〔狗头〕
20372,戳中泪点😁😁
20373,为中国科幻打call！
20374,很不错很不错
20375,很不错 代表国产特效电影的分界线  特效很赞
20376,超级好看，大气
20377,好看很好看非常好看
20378,好  很好  非常好
20379,视感特别好…
20380,还行，还可以，还差着那么一点点东西
20381,挺好看的，超刺激……
20382,"今天给大家说一下什么是3D硬金？

3D硬金是一种制作黄金首饰的特殊工艺，相比传统足金首饰，硬度提高了，同样克重体积变大，造型更加立体丰富，很多品牌的足金生肖吊坠就是用的3D硬金。但是它毕竟还属于足金，所以佩戴时间久了也可能会变脏褪色，所以要经常去店家保养，另外因为工艺复杂，成本提高，所以3D硬金克价要比传统足金贵一些的。"
20383,觉得值得观看的国产电影
20384,国产科幻能拍成这样，真心不错
20385,不错，堪比好莱坞大片
20386,精神可嘉 人性伟大 影片节奏紧凑 刻画深刻 👍👍👍
20387,最好看的电影，最棒的特效。
20388,剧情删减版有些遗憾
20389,"特效ok，国人可以骄傲一下！
剧情脚本有硬伤，还有很多不足。8分鼓励"
20390,真的是国产科幻片的巅峰
20391,挺好看的，特效也不错，主要是煽情…
20392,还好吧，首部国产科幻片还是不错的。要说需要改进地方，有某些情节、对话的逻辑性，某些太过直白或者强行的煽情，某些不合时宜的幽默
20393,挺感人的，都看哭了
20394,太棒了，很震撼
20395,电影很完美
20396,带孩子看看咱国家自己的科幻大片，为孩子种下一颗科学的种子
20397,好看，被吴京圈粉了
20398,总体来说还是不错的继续加油💪
20399,还是很好看的啦 就是我看不咋懂哈哈哈
20400,作为中国科幻片的新开篇，真的很不错。情节虽然有点老套，但还是被剧情感动哭了了。小男主演的很好。整个场景做的非常棒，还不乏风趣幽默。非常赞赞赞！
20401,不错、很感动
20402,"流浪地球是我看过中国拍的最能称得上科幻片的片子，超越好莱坞！伟大，国人的骄傲，大制作！
虽然看回来家里，头脑里都是小星星，但值得回味！感人"
20403,好看，特别是最后点燃木星那一段，引动人心
20404,个人感觉还不错，除了开头刘启带着妹妹逃离地下城有点莫名奇妙以外，其他的都还能接受
20405,挺好看的，表示泪点太低……
20406,特别好看，值得推荐
20407,讲真的 值得一看，评分这么高 还是有道理，还是爱护环境 不要让地球真的成为那样，否则真的后悔
20408,巨好看，超震撼
20409,可能这个不适合我（不好看，很无聊）
20410,不错，中国的第一步科幻片，值得一看！
20411,太燃了 中国电影加油💪
20412,中国第一部纯特效电影 真心赞 希望中国影片都能如此精彩
20413,看到正精彩停电，😂😂😂😂
20414,好看，支持国产科幻大片
20415,很棒，很震撼
20416,超级好看，国产科幻电影市场的真正开创者
20417,好看啊，好看啊
20418,真的特别好看，超级棒👏 👍
20419,比预想的差多了……
20420,好看(｡･ω･｡)ﾉ♡，感觉巨幕不如3D
20421,超震撼，值得支持！
20422,点赞点赞点赞
20423,在中国来说，算挺好的科幻硬电影
20424,很不错的一部电影，过瘾，值得观看
20425,好看，不错！
20426,很好看的一部电
20427,可以中国电影加油！
20428,很震撼，也感人！特效很棒！
20429,一百分，一百分。通通的一百分
20430,看完热血沸腾 星辰大海
20431,国产的震撼，剧情发展合理，没有重点突出某个角色，戏份均匀不偏颇。用心拍电影，好电影中国拍，中国好电影
20432,诚意，用心，这就够了～
20433,支持国内的第一部科幻片
20434,好看好看好看。
20435,不错不错！国产科幻电影也能拍成这个效果非常好！比那些只知道翻拍的垃圾好太多了！
20436,看的夜场电影，挺好看的，真不知道那些看了别人的电影却喷人家的喷子怎么想的，你那么厉害那怎么不上呢，真是的。
20437,"好震撼  真的很好看
中国nb"
20438,挺好的👌😍😍
20439,第一部、第一次，很震撼
20440,抱着很大的期望想看看自己国家的3D片，结果无聊的睡着了。
20441,不错，就是台词看得我尴尬症都犯了。
20442,"感觉好爽，挺好看的
"
20443,不错，努力吧中国电影人，相信你们会让中国有更多的科幻题材电影。
20444,作为国产首部科幻片已经很不错了
20445,原著想法很牛X 简直脑洞大开 特效很好 毫无剧情 毫无演技 毫无逻辑 中国科幻的标杆？
20446,必须10分。
20447,看瞌睡了，个人觉得一般
20448,好看好看好看好看好看好看好看好看好看好看
20449,特效不错，故事情节略显单薄!
20450,很完美的一部片，特效 剧情 都不错，也是引人深思，虽然是太阳内核衰竭，但也希望人们好好爱护地球，不要真的让人类的眼泪成为地球的最后一滴水。
20451,背景设定宏大：全人类在遭遇极端灾难时，放弃一家一国的矛盾，携手同行一同自救。全局的基调是世界人民团结一致改造世界，这是在电影中极其少有的一个高度。
20452,好看的很多事做饭吧唧吧唧
20453,很好看，带孩子去看的，比较精彩。
20454,特效炸裂！！
20455,好的不得了哟
20456,很不错的国产科幻电影，值得一看
20457,好的好的好的好的好的好的好的好的
20458,中国式科幻片，剧情内容还是比较新颖。
20459,中国科幻迈向世界的里程碑！
20460,很好看，现在中国也能拍出那么好的电影
20461,好看！有故事有内容！感动！
20462,不错，期待下一部国产科幻。
20463,很好看的电影
20464,好看，国产电影标杆
20465,看过，超好的电影
20466,两个字，无聊
20467,太好看了，特感动
20468,可以可以，总体来说不错，推荐当一个剧情向科幻电影来看，喜欢特效爆米花电影的影迷我不推荐这个电影。
20469,好看特别好看
20470,中國科幻片元年的誠意之作
20471,比妇联好看多了！
20472,这是一部很好的励志电影
20473,四刷了，真的超好看
20474,哈哈哈啦啦啦
20475,特效不错....
20476,实在是太精彩了，热泪盈眶！！这是人类精神的崇高赞歌，真的没想到中国也有一天能有这样的科幻作品，比那些油腻的好莱坞大片强一百倍！
20477,是不是流浪地球回来了，太阳也要回来了 🙃
20478,很热血，好看
20479,那段救援队都回来的时候哭了
20480,还是挺不错的一部电影，值得一看
20481,我觉得挺好的，国产的大片
20482,特效一流，剧情还可以加强，期待第二部
20483,赞👍。。。。
20484,非常好，感动。真的感动
20485,太精彩了，我太喜欢了
20486,吴京主演的剧都挺震撼，给人很大的视觉盛宴和很强的冲击力
